"id","num_scars","num_tattoos","num_other_marks"
"Y19656",0,2,0
"Y19657",1,3,0
"Y19658",4,1,0
"Y19659",1,0,1
"Y19660",0,1,0
"Y19661",0,5,0
"Y19663",2,0,0
"Y19664",1,3,1
"Y19666",0,5,0
"Y19668",0,3,0
"Y19669",3,2,0
"Y19670",0,5,0
"Y19671",2,1,0
"Y19672",1,3,1
"Y19681",0,5,0
"Y19682",0,4,0
"Y19684",0,2,0
"Y19688",0,0,1
"Y19689",0,3,0
"Y19690",0,4,0
"Y19691",0,0,1
"Y19692",0,0,1
"Y19693",0,2,0
"Y19695",0,2,1
"Y19696",0,5,0
"Y19697",0,0,1
"Y19698",0,2,0
"Y19699",1,2,1
"Y19700",0,4,0
"Y19701",1,3,0
"Y19702",0,2,0
"Y19703",0,1,1
"Y19705",0,2,0
"Y19707",0,1,1
"Y19709",0,0,1
"Y19710",0,0,1
"Y19711",0,0,1
"Y19712",0,0,1
"Y19713",0,4,0
"Y19715",0,5,0
"Y19720",0,0,1
"Y19721",0,0,1
"Y19722",0,4,0
"Y19724",0,0,1
"Y19725",0,0,1
"Y19726",0,0,1
"Y19727",0,0,1
"Y19729",0,0,1
"Y19731",0,4,0
"Y19733",0,0,1
"Y19734",1,2,1
"Y19736",0,5,0
"Y19737",0,3,0
"Y19741",4,0,0
"Y19742",0,0,1
"Y19743",0,1,0
"Y19744",0,0,1
"Y19747",0,1,0
"Y19748",0,0,1
"Y19749",0,2,0
"Y19750",0,0,1
"Y19751",0,0,1
"Y19752",0,2,0
"Y19754",0,0,1
"Y19756",0,1,0
"Y19757",0,4,0
"Y19758",0,3,0
"Y19759",1,0,1
"Y19760",0,0,1
"Y19761",0,1,0
"Y19762",0,4,0
"Y19763",0,2,1
"Y19764",0,4,0
"Y19766",0,0,1
"Y19773",0,4,0
"Y19774",0,0,1
"Y19775",0,3,0
"Y19776",0,5,0
"Y19779",0,0,1
"Y19780",0,3,0
"Y19781",0,0,1
"Y19782",0,3,0
"Y19783",0,0,1
"Y19788",0,5,0
"Y19792",0,2,0
"Y19793",0,0,1
"Y19794",1,3,1
"Y19795",0,3,1
"Y19799",1,1,1
"Y19800",0,5,0
"Y19801",1,3,1
"Y19802",0,1,0
"Y19803",0,4,1
"Y19804",1,1,0
"Y19805",0,5,0
"Y19806",0,1,0
"Y19807",0,0,1
"Y19809",0,3,0
"Y19810",0,2,0
"Y19811",0,1,0
"Y19813",0,1,0
"Y19815",1,1,0
"Y19817",0,0,1
"Y19818",0,2,0
"Y19819",0,5,0
"Y19820",0,0,1
"Y19821",0,0,1
"Y19822",1,3,1
"Y19823",2,3,0
"Y19824",0,0,1
"Y19825",1,3,1
"Y19826",0,2,0
"Y19828",0,5,0
"Y19829",0,1,0
"Y19830",0,5,0
"Y19832",0,5,0
"Y19833",0,0,1
"Y19834",0,3,0
"Y19835",1,4,0
"Y19836",0,0,1
"Y19837",0,0,1
"Y19838",0,0,1
"Y19841",0,0,1
"Y19844",0,1,0
"Y19848",0,3,0
"Y19849",0,0,1
"Y19850",0,0,1
"Y19851",0,4,0
"Y19852",0,0,1
"Y19853",0,0,1
"Y19854",0,1,0
"Y19856",0,0,1
"Y19857",0,0,1
"Y19861",0,0,1
"Y19862",0,0,1
"Y19863",0,3,0
"Y19868",0,0,1
"Y19871",1,0,0
"Y19872",0,0,1
"Y19876",0,0,1
"Y19879",0,3,0
"Y19880",0,5,0
"Y19881",0,0,1
"Y19883",0,0,1
"Y19884",1,4,0
"Y19885",0,5,0
"Y19886",0,4,0
"Y19889",0,2,0
"Y19890",0,0,1
"Y19895",0,0,1
"Y19898",1,2,0
"Y19900",0,0,1
"Y19901",0,2,1
"Y19908",0,5,0
"Y19909",0,3,0
"Y19910",0,5,0
"Y19911",0,4,0
"Y19912",0,5,0
"Y19913",0,5,0
"Y19914",0,0,1
"Y19915",0,3,0
"Y19917",0,1,0
"Y19920",0,2,0
"Y19921",0,5,0
"Y19922",0,1,0
"Y19923",0,4,0
"Y19925",0,5,0
"Y19926",0,0,1
"Y19927",0,3,0
"Y19929",0,0,1
"Y19931",0,0,1
"Y19932",0,0,1
"Y19933",0,2,0
"Y19936",0,2,0
"Y19940",0,5,0
"Y19941",0,0,1
"Y19942",0,5,0
"Y19943",0,5,0
"Y19944",0,0,1
"Y19945",0,1,0
"Y19946",0,0,1
"Y19948",0,5,0
"Y19949",0,4,0
"Y19950",1,0,0
"Y19951",1,2,0
"Y19953",0,5,0
"Y19954",0,0,1
"Y19955",0,4,0
"Y19957",0,5,0
"Y19960",0,4,0
"Y19961",0,0,1
"Y19962",0,2,0
"Y19965",0,1,0
"Y19966",0,0,1
"Y19967",0,0,1
"Y19969",0,0,1
"Y19970",1,2,0
"Y19973",0,5,0
"Y19974",1,2,1
"Y19975",0,3,1
"Y19976",0,0,1
"Y19977",0,0,1
"Y19978",0,4,0
"Y19985",0,2,1
"Y19990",0,5,0
"Y19991",0,4,0
"Y19993",1,3,1
"Y19994",0,4,0
"Y19995",0,5,0
"Y19996",0,0,1
"Y19997",0,0,1
"Y19999",0,5,0
"Y20002",0,4,0
"Y20005",1,2,1
"Y20006",1,2,1
"Y20007",0,2,0
"Y20009",0,5,0
"Y20010",0,1,0
"Y20011",0,2,0
"Y20017",0,0,1
"Y20018",0,5,0
"Y20020",0,0,1
"Y20021",0,5,0
"Y20022",0,0,1
"Y20023",0,0,1
"Y20024",0,0,1
"Y20025",0,2,0
"Y20028",0,4,0
"Y20029",0,0,1
"Y20030",0,2,0
"Y20031",0,0,1
"Y20033",0,5,0
"Y20034",0,5,0
"Y20035",0,1,0
"Y20036",0,1,0
"Y20037",0,5,0
"Y20039",0,5,0
"Y20042",0,3,0
"Y20043",0,1,0
"Y20044",0,0,1
"Y20045",0,0,1
"Y20046",0,0,1
"Y20048",0,1,0
"Y20050",2,3,0
"Y20052",0,0,1
"Y20053",0,5,0
"Y20054",0,3,0
"Y20055",0,3,1
"Y20059",0,0,1
"Y20060",0,0,1
"Y20061",0,4,0
"Y20062",0,1,0
"Y20063",0,4,0
"Y20064",0,1,0
"Y20067",0,0,1
"Y20068",0,0,1
"Y20069",0,5,0
"Y20070",1,4,0
"Y20073",0,5,0
"Y20075",0,5,0
"Y20076",0,4,0
"Y20077",0,0,1
"Y20078",1,2,1
"Y20080",0,1,0
"Y20081",0,0,1
"Y20083",0,1,0
"Y20085",0,5,0
"Y20088",0,0,1
"Y20089",0,3,0
"Y20091",0,3,0
"Y20092",0,2,0
"Y20093",0,2,0
"Y20094",0,1,0
"Y20095",0,0,1
"Y20099",0,0,1
"Y20100",0,4,0
"Y20101",0,0,1
"Y20102",1,4,0
"Y20104",0,1,0
"Y20106",0,0,1
"Y20107",0,5,0
"Y20108",0,0,1
"Y20109",0,0,1
"Y20110",0,0,1
"Y20111",0,0,1
"Y20112",0,1,0
"Y20113",0,2,0
"Y20117",0,0,1
"Y20118",0,0,1
"Y20119",0,2,0
"Y20120",0,4,0
"Y20121",0,3,1
"Y20122",1,4,0
"Y20123",0,0,1
"Y20125",1,2,1
"Y20126",0,5,0
"Y20129",1,4,0
"Y20130",0,3,1
"Y20132",0,1,0
"Y20134",1,0,1
"Y20135",1,4,0
"Y20137",1,3,0
"Y20138",0,5,0
"Y20139",1,2,1
"Y20140",0,3,0
"Y20141",0,0,1
"Y20142",0,4,0
"Y20143",0,3,0
"Y20144",0,0,1
"Y20145",0,0,1
"Y20146",0,0,1
"Y20147",0,2,0
"Y20148",0,3,0
"Y20150",0,0,1
"Y20151",0,0,1
"Y20154",0,2,0
"Y20155",0,0,1
"Y20156",0,4,0
"Y20157",0,4,0
"Y20158",0,4,0
"Y20161",0,0,1
"Y20162",1,0,0
"Y20163",0,4,0
"Y20164",0,0,1
"Y20165",1,2,0
"Y20166",0,2,0
"Y20167",0,5,0
"Y20169",0,3,0
"Y20171",0,5,0
"Y20172",0,1,0
"Y20173",0,0,1
"Y20174",0,0,1
"Y20175",0,2,0
"Y20176",0,1,0
"Y20178",0,0,1
"Y20179",0,2,0
"Y20181",0,4,0
"Y20183",0,1,0
"Y20184",0,4,0
"Y20186",0,2,0
"Y20190",0,2,0
"Y20191",0,0,1
"Y20192",0,5,0
"Y20193",0,5,0
"Y20194",0,2,0
"Y20195",4,1,0
"Y20196",1,3,0
"Y20197",0,0,1
"Y20198",0,4,1
"Y20205",0,5,0
"Y20206",0,3,1
"Y20207",0,3,0
"Y20208",0,5,0
"Y20212",0,0,1
"Y20213",0,5,0
"Y20215",0,5,0
"Y20220",4,0,0
"Y20223",0,4,0
"Y20224",0,0,1
"Y20225",1,2,1
"Y20226",0,2,0
"Y20227",0,0,1
"Y20229",0,1,0
"Y20230",0,0,1
"Y20231",0,4,0
"Y20232",1,3,0
"Y20233",3,1,1
"Y20234",0,2,0
"Y20235",0,1,0
"Y20238",0,3,0
"Y20240",1,3,0
"Y20241",0,5,0
"Y20242",0,4,0
"Y20243",0,0,1
"Y20244",0,4,0
"Y20246",0,0,1
"Y20251",0,0,1
"Y20253",0,1,0
"Y20254",0,5,0
"Y20255",0,5,0
"Y20256",1,0,1
"Y20257",0,3,0
"Y20258",0,4,0
"Y20259",0,2,0
"Y20260",0,1,0
"Y20261",0,0,1
"Y20262",0,2,0
"Y20263",0,2,0
"Y20264",0,2,0
"Y20265",0,3,0
"Y20267",0,1,1
"Y20268",0,1,1
"Y20269",0,4,0
"Y20270",0,0,1
"Y20271",0,1,1
"Y20274",0,0,1
"Y20275",0,5,0
"Y20277",0,3,1
"Y20279",0,3,1
"Y20281",0,5,0
"Y20282",0,4,0
"Y20284",0,1,0
"Y20286",0,4,0
"Y20289",0,0,1
"Y20290",0,0,1
"Y20293",1,1,0
"Y20294",0,4,0
"Y20295",0,2,0
"Y20299",0,5,0
"Y20300",0,0,1
"Y20301",0,0,1
"Y20302",0,0,1
"Y20303",0,5,0
"Y20304",0,4,0
"Y20306",0,2,0
"Y20307",0,1,0
"Y20310",3,0,0
"Y20312",0,0,1
"Y20313",0,5,0
"Y20315",0,0,1
"Y20316",0,0,1
"Y20317",0,0,1
"Y20318",0,2,0
"Y20320",0,0,1
"Y20322",0,0,1
"Y20325",0,0,1
"Y20326",0,5,0
"Y20327",0,0,1
"Y20329",0,1,0
"Y20330",1,0,1
"Y20333",0,0,1
"Y20334",0,0,1
"Y20336",0,0,1
"Y20338",0,0,1
"Y20340",0,0,1
"Y20341",0,2,0
"Y20342",1,1,0
"Y20343",0,2,0
"Y20345",0,0,1
"Y20346",0,5,0
"Y20348",0,3,0
"Y20349",0,2,0
"Y20350",1,3,0
"Y20351",0,5,0
"Y20352",0,0,1
"Y20354",0,5,0
"Y20355",0,5,0
"Y20356",0,5,0
"Y20357",0,4,0
"Y20358",0,3,0
"Y20359",0,0,1
"Y20361",0,5,0
"Y20362",0,5,0
"Y20363",0,5,0
"Y20365",0,1,0
"Y20366",0,0,1
"Y20367",1,3,0
"Y20368",0,2,0
"Y20369",2,2,0
"Y20373",0,0,1
"Y20375",0,4,0
"Y20376",0,3,0
"Y20385",0,5,0
"Y20387",0,3,0
"Y20388",0,4,1
"Y20390",0,0,1
"Y20391",0,3,0
"Y20392",0,5,0
"Y20393",0,0,1
"Y20394",0,2,0
"Y20395",0,0,1
"Y20396",0,4,0
"Y20397",0,5,0
"Y20398",0,4,0
"Y20399",0,0,1
"Y20400",1,1,0
"Y20401",0,0,1
"Y20402",0,0,1
"Y20403",2,0,0
"Y20404",0,2,1
"Y20405",0,0,1
"Y20406",0,0,1
"Y20407",0,1,0
"Y20408",0,2,0
"Y20409",0,0,1
"Y20410",0,5,0
"Y20415",1,0,1
"Y20416",0,1,1
"Y20418",0,3,0
"Y20420",0,0,1
"Y20421",0,5,0
"Y20422",0,5,0
"Y20423",0,0,1
"Y20424",0,5,0
"Y20425",1,3,0
"Y20427",0,0,1
"Y20429",0,0,1
"Y20430",2,1,0
"Y20431",0,0,1
"Y20441",2,0,0
"Y20442",0,2,0
"Y20444",0,1,0
"Y20447",0,1,1
"Y20448",1,0,1
"Y20449",0,0,1
"Y20450",2,3,0
"Y20451",0,1,0
"Y20453",0,5,0
"Y20454",1,4,0
"Y20455",0,0,1
"Y20459",0,5,0
"Y20460",0,4,0
"Y20461",0,5,0
"Y20464",0,2,1
"Y20465",2,1,0
"Y20466",0,0,1
"Y20468",0,0,1
"Y20471",0,3,0
"Y20473",0,0,1
"Y20476",0,5,0
"Y20477",0,1,0
"Y20478",0,2,0
"Y20479",0,3,0
"Y20480",0,1,0
"Y20481",0,2,0
"Y20482",0,0,1
"Y20483",0,2,0
"Y20485",0,0,1
"Y20492",0,0,1
"Y20493",0,0,1
"Y20496",0,0,1
"Y20498",0,0,1
"Y20499",0,0,1
"Y20500",0,0,1
"Y20503",0,0,1
"Y20504",0,0,1
"Y20506",1,4,0
"Y20508",0,1,0
"Y20512",0,2,0
"Y20513",0,2,0
"Y20514",0,4,0
"Y20518",1,4,0
"Y20519",0,0,1
"Y20520",0,2,0
"Y20521",0,0,1
"Y20522",0,0,1
"Y20523",0,3,0
"Y20524",0,0,1
"Y20527",0,4,1
"Y20532",0,1,0
"Y20533",0,5,0
"Y20534",0,5,0
"Y20536",0,3,0
"Y20537",0,3,0
"Y20538",0,0,1
"Y20539",0,0,1
"Y20541",0,0,1
"Y20542",0,0,1
"Y20543",0,0,1
"Y20544",0,2,0
"Y20546",0,0,1
"Y20547",0,0,1
"Y20548",0,0,1
"Y20549",0,4,0
"Y20550",0,0,1
"Y20551",0,5,0
"Y20552",0,0,1
"Y20553",0,0,1
"Y20554",1,2,1
"Y20555",1,3,1
"Y20556",0,5,0
"Y20557",0,1,0
"Y20558",0,4,0
"Y20559",0,0,1
"Y20560",0,5,0
"Y20561",0,4,1
"Y20562",0,0,1
"Y20563",0,4,0
"Y20564",0,5,0
"Y20565",1,1,0
"Y20568",0,0,1
"Y20573",0,1,0
"Y20574",0,0,1
"Y20575",0,2,0
"Y20576",0,1,0
"Y20577",0,0,1
"Y20578",0,3,0
"Y20579",0,0,1
"Y20580",0,0,1
"Y20581",1,2,0
"Y20582",0,0,1
"Y20583",0,0,1
"Y20584",0,0,1
"Y20585",0,2,0
"Y20586",0,0,1
"Y20587",0,2,0
"Y20589",0,0,1
"Y20590",0,0,1
"Y20591",0,2,0
"Y20599",0,0,1
"Y20600",0,0,1
"Y20601",0,4,0
"Y20602",0,1,0
"Y20604",0,0,1
"Y20606",0,0,1
"Y20608",0,0,1
"Y20610",0,2,0
"Y20611",0,3,0
"Y20612",0,3,0
"Y20615",0,0,1
"Y20617",0,0,1
"Y20620",0,0,1
"Y20622",0,2,1
"Y20623",0,5,0
"Y20624",1,2,1
"Y20626",0,4,1
"Y20628",0,0,1
"Y20629",0,4,0
"Y20630",0,0,1
"Y20631",0,0,1
"Y20632",0,2,0
"Y20633",0,5,0
"Y20634",0,5,0
"Y20635",0,5,0
"Y20636",1,3,0
"Y20637",0,1,0
"Y20639",0,0,1
"Y20641",0,5,0
"Y20642",0,1,0
"Y20644",0,3,0
"Y20645",0,4,0
"Y20646",0,3,0
"Y20647",0,0,1
"Y20648",0,0,1
"Y20649",0,0,1
"Y20650",0,4,0
"Y20654",0,0,1
"Y20655",0,5,0
"Y20656",0,2,0
"Y20657",0,0,1
"Y20658",0,1,0
"Y20659",1,0,0
"Y20660",0,0,1
"Y20661",0,5,0
"Y20662",1,3,1
"Y20663",1,2,1
"Y20664",1,4,0
"Y20666",0,0,1
"Y20669",0,1,0
"Y20670",0,0,1
"Y20671",0,0,1
"Y20672",0,5,0
"Y20674",0,1,0
"Y20675",0,3,0
"Y20676",0,0,1
"Y20677",1,2,0
"Y20678",0,4,0
"Y20681",0,4,0
"Y20682",0,2,0
"Y20686",0,0,1
"Y20687",0,1,0
"Y20689",0,2,0
"Y20690",0,0,1
"Y20691",2,3,0
"Y20692",0,0,1
"Y20693",4,1,0
"Y20694",0,0,1
"Y20696",0,1,0
"Y20697",1,3,0
"Y20698",0,0,1
"Y20699",0,0,1
"Y20700",0,0,1
"Y20701",0,1,0
"Y20702",0,5,0
"Y20703",0,0,1
"Y20704",0,2,0
"Y20705",0,0,1
"Y20706",0,5,0
"Y20707",0,0,1
"Y20708",0,0,1
"Y20709",0,0,1
"Y20710",0,0,1
"Y20711",1,0,0
"Y20713",0,0,1
"Y20714",0,3,0
"Y20715",0,0,1
"Y20716",0,4,0
"Y20717",0,0,1
"Y20718",0,0,1
"Y20722",0,5,0
"Y20723",1,1,1
"Y20725",0,1,1
"Y20728",0,4,1
"Y20732",0,3,1
"Y20733",0,3,1
"Y20736",0,4,1
"Y20737",1,1,0
"Y20738",0,0,1
"Y20739",0,0,1
"Y20740",0,0,1
"Y20741",0,2,0
"Y20742",0,3,0
"Y20743",0,0,1
"Y20748",0,2,0
"Y20749",0,0,1
"Y20750",0,0,1
"Y20751",3,2,0
"Y20752",1,1,1
"Y20753",2,1,0
"Y20754",0,2,0
"Y20755",2,3,0
"Y20756",0,0,1
"Y20759",0,0,1
"Y20760",0,5,0
"Y20761",0,0,1
"Y20762",0,4,0
"Y20764",0,5,0
"Y20768",0,1,0
"Y20770",0,0,1
"Y20771",0,0,1
"Y20778",0,0,1
"Y20779",0,3,1
"Y20781",0,0,1
"Y20782",0,2,0
"Y20787",0,1,0
"Y20788",0,0,1
"Y20789",0,3,0
"Y20790",1,1,1
"Y20791",0,0,1
"Y20792",0,1,1
"Y20793",0,0,1
"Y20794",0,0,1
"Y20795",0,3,0
"Y20796",0,2,0
"Y20797",0,1,0
"Y20799",0,4,0
"Y20800",0,5,0
"Y20802",0,1,0
"Y20804",0,0,1
"Y20805",0,0,1
"Y20806",0,2,0
"Y20807",0,5,0
"Y20808",0,2,0
"Y20809",0,0,1
"Y20810",0,0,1
"Y20811",0,0,1
"Y20812",0,3,0
"Y20813",0,2,0
"Y20814",0,0,1
"Y20815",0,3,0
"Y20816",0,4,0
"Y20817",0,4,0
"Y20818",0,5,0
"Y20819",1,2,0
"Y20821",0,4,1
"Y20822",0,0,1
"Y20824",0,4,1
"Y20825",1,1,0
"Y20826",0,3,1
"Y20827",2,1,0
"Y20828",0,5,0
"Y20829",0,4,1
"Y20830",0,2,1
"Y20831",0,2,0
"Y20833",0,1,0
"Y20834",0,3,0
"Y20835",0,4,0
"Y20836",0,0,1
"Y20837",0,0,1
"Y20838",0,0,1
"Y20839",0,0,1
"Y20840",0,4,0
"Y20842",0,3,0
"Y20845",0,3,0
"Y20846",0,0,1
"Y20847",0,5,0
"Y20848",0,5,0
"Y20849",0,3,0
"Y20850",0,5,0
"Y20852",0,1,0
"Y20853",1,0,0
"Y20859",0,0,1
"Y20860",0,5,0
"Y20865",2,1,0
"Y20866",0,5,0
"Y20867",0,5,0
"Y20868",0,0,1
"Y20870",0,0,1
"Y20873",0,0,1
"Y20874",0,3,0
"Y20875",0,4,0
"Y20876",0,0,1
"Y20877",0,0,1
"Y20878",0,2,0
"Y20880",0,0,1
"Y20881",0,0,1
"Y20882",1,1,0
"Y20884",0,4,0
"Y20885",0,0,1
"Y20886",0,3,0
"Y20887",0,0,1
"Y20888",0,5,0
"Y20890",0,4,1
"Y20892",1,3,1
"Y20895",0,4,0
"Y20899",0,2,0
"Y20900",0,4,0
"Y20901",1,0,1
"Y20902",0,5,0
"Y20903",0,4,0
"Y20904",0,3,0
"Y20905",0,0,1
"Y20906",1,1,1
"Y20907",0,0,1
"Y20908",0,5,0
"Y20913",0,1,1
"Y20914",1,1,1
"Y20915",0,4,1
"Y20918",0,4,1
"Y20919",0,4,0
"Y20920",0,2,0
"Y20921",0,0,1
"Y20922",0,0,1
"Y20923",0,0,1
"Y20924",0,1,0
"Y20925",1,2,0
"Y20926",1,0,0
"Y20927",0,2,0
"Y20928",0,2,0
"Y20929",0,3,0
"Y20930",0,2,0
"Y20931",0,3,0
"Y20932",1,3,0
"Y20933",0,4,0
"Y20934",1,4,0
"Y20935",0,1,0
"Y20936",0,5,0
"Y20937",0,0,1
"Y20939",0,0,1
"Y20940",0,5,0
"Y20941",0,5,0
"Y20942",0,0,1
"Y20943",2,0,1
"Y20951",0,1,1
"Y20952",0,0,1
"Y20953",0,0,1
"Y20954",1,0,0
"Y20955",0,5,0
"Y20956",0,3,1
"Y20957",0,3,0
"Y20958",0,0,1
"Y20960",0,2,0
"Y20962",0,0,1
"Y20966",0,0,1
"Y20969",0,0,1
"Y20970",0,1,0
"Y20973",0,1,0
"Y20977",0,0,1
"Y20981",0,2,0
"Y20982",0,5,0
"Y20983",0,0,1
"Y20984",0,0,1
"Y20985",1,2,1
"Y20986",0,1,0
"Y20987",0,4,0
"Y20989",0,5,0
"Y20990",0,4,0
"Y20991",0,2,0
"Y20992",0,2,0
"Y20993",0,0,1
"Y20994",0,0,1
"Y20996",0,5,0
"Y20997",0,0,1
"Y20998",0,1,0
"Y21000",0,3,0
"Y21001",0,0,1
"Y21002",2,0,0
"Y21003",1,3,0
"Y21004",1,0,0
"Y21008",0,4,0
"Y21009",0,0,1
"Y21010",0,0,1
"Y21011",0,3,0
"Y21012",1,3,0
"Y21013",0,4,0
"Y21014",0,0,1
"Y21015",0,4,0
"Y21016",0,0,1
"Y21017",0,0,1
"Y21018",0,0,1
"Y21019",0,0,1
"Y21021",0,2,0
"Y21022",1,2,1
"Y21023",0,4,0
"Y21025",0,0,1
"Y21026",0,4,0
"Y21027",0,1,0
"Y21028",0,2,0
"Y21029",0,2,0
"Y21030",0,1,0
"Y21034",3,2,0
"Y21035",0,1,0
"Y21037",1,3,1
"Y21038",0,5,0
"Y21039",0,0,1
"Y21040",0,1,0
"Y21041",0,4,1
"Y21042",0,2,0
"Y21043",0,0,1
"Y21044",0,0,1
"Y21045",0,5,0
"Y21046",0,0,1
"Y21047",1,0,1
"Y21048",0,0,1
"Y21050",0,1,0
"Y21051",0,0,1
"Y21052",0,4,0
"Y21053",0,3,0
"Y21057",0,1,1
"Y21058",0,5,0
"Y21060",1,3,0
"Y21062",0,0,1
"Y21063",1,0,0
"Y21065",0,5,0
"Y21066",0,0,1
"Y21067",0,1,0
"Y21069",0,5,0
"Y21070",1,4,0
"Y21071",0,4,0
"Y21073",0,0,1
"Y21077",1,1,1
"Y21078",0,2,0
"Y21079",0,4,0
"Y21080",0,3,0
"Y21081",0,3,0
"Y21082",1,0,1
"Y21083",0,3,0
"Y21084",0,3,0
"Y21086",0,4,0
"Y21087",0,0,1
"Y21088",0,0,1
"Y21089",1,3,0
"Y21090",0,4,0
"Y21092",0,0,1
"Y21093",0,0,1
"Y21094",0,1,0
"Y21095",0,3,0
"Y21097",0,3,0
"Y21098",0,0,1
"Y21099",0,1,0
"Y21103",0,5,0
"Y21104",0,3,0
"Y21105",0,0,1
"Y21106",0,0,1
"Y21107",0,3,0
"Y21108",0,3,0
"Y21109",0,1,0
"Y21110",0,3,0
"Y21111",0,0,1
"Y21112",0,2,0
"Y21113",0,0,1
"Y21114",2,0,0
"Y21115",0,3,0
"Y21116",0,5,0
"Y21118",0,0,1
"Y21119",0,0,1
"Y21121",0,0,1
"Y21122",0,5,0
"Y21123",0,0,1
"Y21128",0,5,0
"Y21129",0,2,0
"Y21130",0,2,0
"Y21133",0,0,1
"Y21134",1,0,0
"Y21136",0,1,0
"Y21137",0,5,0
"Y21138",0,0,1
"Y21139",1,2,0
"Y21140",0,2,0
"Y21141",0,2,0
"Y21142",0,0,1
"Y21144",0,4,0
"Y21146",0,3,0
"Y21147",0,4,0
"Y21148",0,0,1
"Y21149",0,3,0
"Y21150",1,3,0
"Y21151",0,0,1
"Y21152",0,0,1
"Y21153",0,2,0
"Y21157",0,5,0
"Y21158",0,1,0
"Y21159",0,3,0
"Y21160",2,1,0
"Y21161",0,2,0
"Y21163",0,4,0
"Y21164",0,3,0
"Y21165",0,0,1
"Y21166",0,4,0
"Y21167",0,0,1
"Y21168",0,0,1
"Y21169",0,1,0
"Y21170",0,3,0
"Y21171",0,0,1
"Y21172",1,3,0
"Y21173",0,3,0
"Y21174",1,0,1
"Y21176",0,5,0
"Y21179",0,0,1
"Y21181",0,1,0
"Y21185",0,4,0
"Y21186",0,4,0
"Y21187",0,2,1
"Y21189",0,3,0
"Y21191",0,3,0
"Y21192",0,0,1
"Y21193",0,3,0
"Y21194",0,0,1
"Y21195",0,3,0
"Y21196",0,4,0
"Y21198",0,3,0
"Y21199",0,4,0
"Y21200",0,3,0
"Y21202",0,2,0
"Y21203",0,0,1
"Y21204",0,3,0
"Y21205",0,0,1
"Y21206",0,1,0
"Y21207",0,0,1
"Y21208",0,0,1
"Y21209",1,1,1
"Y21210",0,0,1
"Y21211",0,1,1
"Y21212",0,4,0
"Y21213",0,3,0
"Y21214",0,2,1
"Y21217",1,1,1
"Y21218",0,2,1
"Y21219",2,0,0
"Y21220",1,3,0
"Y21221",0,0,1
"Y21222",2,1,0
"Y21223",0,3,0
"Y21224",1,0,0
"Y21225",0,1,0
"Y21226",0,1,0
"Y21227",0,0,1
"Y21228",0,0,1
"Y21234",0,4,0
"Y21235",0,1,0
"Y21236",0,0,1
"Y21237",0,0,1
"Y21238",0,5,0
"Y21239",0,0,1
"Y21241",0,1,0
"Y21243",0,0,1
"Y21244",2,2,0
"Y21246",0,2,0
"Y21248",0,0,1
"Y21251",0,0,1
"Y21253",0,0,1
"Y21254",0,3,0
"Y21255",0,5,0
"Y21259",0,4,0
"Y21260",0,2,0
"Y21261",0,0,1
"Y21262",0,1,0
"Y21263",0,1,0
"Y21264",0,2,0
"Y21265",0,5,0
"Y21266",0,4,0
"Y21267",0,4,0
"Y21268",1,4,0
"Y21269",0,2,1
"Y21271",0,0,1
"Y21272",0,0,1
"Y21273",0,0,1
"Y21274",0,0,1
"Y21278",0,5,0
"Y21279",0,5,0
"Y21280",0,0,1
"Y21281",0,1,0
"Y21282",0,1,0
"Y21283",0,1,0
"Y21284",0,5,0
"Y21285",0,0,1
"Y21286",0,0,1
"Y21287",0,2,0
"Y21288",0,5,0
"Y21289",0,0,1
"Y21290",0,5,0
"Y21291",0,3,0
"Y21292",0,0,1
"Y21293",0,5,0
"Y21294",1,0,1
"Y21295",0,2,0
"Y21296",0,0,1
"Y21297",1,2,0
"Y21298",1,1,0
"Y21299",0,0,1
"Y21301",0,0,1
"Y21302",0,0,1
"Y21303",0,0,1
"Y21304",1,0,0
"Y21306",0,4,0
"Y21307",0,5,0
"Y21308",0,4,0
"Y21309",0,3,0
"Y21310",1,2,0
"Y21312",0,4,0
"Y21314",0,4,0
"Y21315",0,0,1
"Y21320",0,0,1
"Y21321",1,0,0
"Y21324",0,1,0
"Y21325",0,0,1
"Y21326",0,2,0
"Y21327",0,5,0
"Y21328",0,1,1
"Y21329",0,1,0
"Y21330",0,0,1
"Y21332",0,1,0
"Y21333",0,0,1
"Y21334",0,1,0
"Y21335",0,0,1
"Y21336",0,5,0
"Y21337",0,1,1
"Y21338",0,0,1
"Y21341",0,3,0
"Y21342",0,0,1
"Y21343",0,0,1
"Y21344",0,1,0
"Y21345",0,5,0
"Y21346",0,3,0
"Y21350",0,0,1
"Y21351",0,0,1
"Y21352",0,4,1
"Y21353",0,5,0
"Y21354",0,3,0
"Y21355",0,3,0
"Y21357",0,0,1
"Y21358",0,5,0
"Y21360",0,0,1
"Y21363",0,0,1
"Y21365",1,2,0
"Y21366",0,4,0
"Y21367",0,0,1
"Y21370",0,2,1
"Y21373",0,0,1
"Y21375",0,4,0
"Y21376",1,1,1
"Y21377",0,3,0
"Y21379",0,4,0
"Y21380",0,5,0
"Y21381",1,1,0
"Y21382",0,0,1
"Y21384",0,5,0
"Y21385",0,2,0
"Y21386",0,3,0
"Y21387",0,5,0
"Y21388",0,4,0
"Y21389",0,4,0
"Y21390",0,2,1
"Y21393",1,0,0
